id,z0,z1,Q_H,area_S,area_E,area_W,area_N,g_perp_S,g_perp_E,g_perp_W,g_perp_N,u_value_S,u_value_E,u_value_W,u_value_N
306,-0.29955587,-1.1697282,170.44539382166315,11.03817,13.853341,9.089623,8.514348,0.49062005,0.4898638,0.5302438,0.5137973,0.378766,0.42323196,0.38667056,0.55227745
307,0.33263934,0.66549534,175.04202135100536,7.6192474,12.723051,10.318998,11.195457,0.48208252,0.47571316,0.51675117,0.49497953,0.55205595,0.57999444,0.51595384,0.6047434
308,-0.1668994,-0.8208488,171.21817494297983,10.673294,13.528346,9.368336,9.040318,0.48355252,0.4920291,0.52190226,0.50316614,0.40567493,0.4517118,0.40810817,0.54506826
309,-0.47323576,0.5789877,173.49967464092512,7.7170997,12.962046,10.83728,10.519651,0.47858372,0.50590146,0.5397447,0.4562686,0.50936455,0.52954954,0.4845964,0.550637
310,-1.6580313,-0.37023464,170.05434675103118,8.812842,14.681283,10.343694,8.370575,0.42633083,0.50361425,0.58762586,0.49006343,0.40834522,0.3410865,0.3845568,0.5136494
311,-2.046162,-0.46975237,169.6446328629906,8.628566,15.11224,10.41772,8.024951,0.40708548,0.49337885,0.5992638,0.4889907,0.39316243,0.30434117,0.35978657,0.5113935
312,0.83079976,1.2542651,176.91912402722934,6.5808816,12.614231,9.625967,11.605954,0.4719466,0.43854636,0.5114956,0.50246614,0.6017594,0.623099,0.570119,0.6303159
313,0.42890885,-0.8080694,172.16185616627686,10.76457,13.072882,9.435219,9.550029,0.50031567,0.4954746,0.4842218,0.4998111,0.4035384,0.5175366,0.4366765,0.57734454
314,0.85786337,-0.39648098,173.69787399730922,9.945399,12.840699,9.220648,10.635426,0.49581942,0.49599823,0.46836174,0.48928505,0.45157072,0.5548276,0.4781404,0.60014284
315,-0.08466844,0.09840068,173.42270056063077,8.823038,12.825516,10.502596,10.206902,0.46659073,0.5019958,0.52006364,0.4847512,0.48746014,0.52585804,0.47450903,0.5773329
316,0.042779412,0.84832734,174.78996680298275,7.329705,12.705639,10.59804,11.211464,0.49288106,0.47853714,0.52973884,0.47872695,0.55219203,0.57241863,0.5167063,0.5905957
317,-0.14305435,0.8022857,174.4019597916226,7.404974,12.772435,10.732309,11.062483,0.4910528,0.48938906,0.53330314,0.4671869,0.5400245,0.55965054,0.5079989,0.5799495
318,-0.031526055,-0.16593246,172.97651732913175,9.404332,12.967706,10.153378,9.899567,0.46924087,0.5023546,0.5146758,0.48819706,0.46649426,0.5115232,0.46014062,0.57283664
319,0.629647,0.19474325,174.7075207237097,8.663314,12.756159,9.634274,10.935979,0.47633252,0.4804383,0.49662066,0.49866155,0.5123151,0.5705031,0.50377744,0.6035773
320,0.27972186,1.0938106,175.56357673267053,6.9175873,12.679587,10.325748,11.381856,0.4973177,0.46324843,0.5295802,0.48591843,0.58057785,0.5975329,0.53542024,0.60736525
321,0.2365784,-2.1041954,169.3431257101415,12.016215,14.1501255,9.328358,7.5063043,0.54434425,0.5021055,0.4776512,0.5423142,0.32186732,0.4507163,0.376505,0.5894403
322,-0.44410068,-0.67654043,171.09809737804713,10.279028,13.656887,9.691523,8.845639,0.46730807,0.49706262,0.5374961,0.50819826,0.41902027,0.4335484,0.4056434,0.5377357
323,-0.007857593,-1.1208973,170.89833662891036,11.19363,13.606605,9.164821,8.828296,0.5001266,0.49141902,0.50767523,0.51068854,0.3809064,0.46117333,0.4000689,0.55927217
324,-0.5056569,-0.38358638,171.54070747588096,9.751762,13.458851,10.156422,9.1682625,0.46078408,0.50746113,0.5379903,0.5031832,0.4389045,0.4520224,0.42506683,0.5427765
325,-0.99736863,1.1661048,174.45479220497367,6.5206904,13.249575,11.029604,11.315738,0.48004523,0.47531974,0.5632333,0.39828935,0.5254069,0.5618025,0.4702213,0.54327095
326,1.5508714,0.54478407,176.56589066910516,8.414192,12.739485,8.3109865,11.475994,0.44776726,0.44455153,0.47709876,0.5096768,0.54473644,0.6014288,0.5528539,0.6283296
327,-0.031476904,1.4239544,175.86767770422463,6.357016,12.797112,10.539317,11.704283,0.5125475,0.44854406,0.54675597,0.45267206,0.59026,0.6134298,0.52289873,0.6045948
328,-0.5304359,-0.4226884,171.41928843206696,9.827254,13.510503,10.111381,9.085105,0.46046785,0.50635886,0.5391369,0.504555,0.43524083,0.44598588,0.42114785,0.54092145
329,0.9590673,0.7885591,176.3024359893046,7.503262,12.661928,9.280944,11.384663,0.45751706,0.45571497,0.5000506,0.51024747,0.5671562,0.6048983,0.54858506,0.625311
330,-0.15175563,0.23191383,173.50025565069092,8.541612,12.825776,10.719625,10.334501,0.4692422,0.50227296,0.52423936,0.48155692,0.49728787,0.5302999,0.47867313,0.575073
331,-1.2688305,1.9654286,176.26407620828456,5.518198,13.551488,11.279179,12.821089,0.49786782,0.4227068,0.570216,0.3492724,0.5592408,0.62727064,0.4421961,0.57724035
332,0.232819,-0.93033105,171.617435543474,10.976643,13.304274,9.32607,9.268252,0.4991585,0.49397486,0.4946854,0.5042005,0.39539337,0.49609727,0.41837043,0.56659585
333,-0.08984318,0.23019238,173.62362538795642,8.552363,12.820023,10.667697,10.387801,0.4692076,0.5002356,0.52235425,0.48321664,0.49997532,0.53471684,0.4805219,0.57925415
334,-1.0777861,-1.9549246,168.31732589309806,11.162902,15.052254,9.146871,6.6972666,0.48799887,0.48015702,0.5659935,0.5470801,0.3356147,0.30315766,0.32423073,0.5700887
335,0.6019704,-0.2034517,173.93523982199736,9.512318,12.828526,9.420441,10.571148,0.48397568,0.49365753,0.48203543,0.48485175,0.47104865,0.5504183,0.48016554,0.5961913
336,-1.0253518,0.9043741,173.67204916627722,6.952558,13.348914,10.847128,10.742675,0.47385597,0.48879814,0.5668901,0.40799147,0.50300413,0.528634,0.4674451,0.52824116
337,0.097403,0.8461046,174.87947068404182,7.3336954,12.700825,10.542617,11.229783,0.4927293,0.4769484,0.5274763,0.4817803,0.55485225,0.5749283,0.5182846,0.5937314
338,0.917596,1.2851312,177.13634463050266,6.560399,12.614795,9.500025,11.64683,0.46641687,0.43341273,0.50985503,0.50440526,0.60471433,0.6269334,0.5758767,0.6332243
339,0.73531383,-1.0710577,171.9487971286439,11.169968,13.09578,9.504179,9.405611,0.5214002,0.49795893,0.46055976,0.5020029,0.38398978,0.5317278,0.4409003,0.5868632
340,-0.52664727,-0.30256137,171.64447900767686,9.575292,13.4103565,10.266929,9.279272,0.4606913,0.5102019,0.53950894,0.49990544,0.4443648,0.45649964,0.42986125,0.5439154
341,0.65376306,-1.5051223,170.71980690232857,11.787845,13.504653,9.470976,8.606668,0.53828675,0.5033066,0.46033645,0.5196855,0.35381782,0.5094754,0.41473255,0.5831393
342,-0.5886478,-1.5760618,169.48446964379713,11.221825,14.394403,9.024682,7.6904163,0.49366537,0.48454234,0.54341125,0.5266346,0.3550088,0.37359458,0.35681853,0.5627984
343,0.2842453,-1.6563089,170.2077262900209,11.771537,13.781814,9.327591,8.21706,0.5313672,0.49732095,0.4804692,0.52664495,0.3472991,0.4745312,0.39470053,0.5766176
344,-0.36425266,2.3312542,177.64842323040062,5.1925354,13.164302,10.706024,12.963218,0.53308713,0.39017963,0.5751568,0.39367005,0.63217443,0.67606944,0.49483433,0.6360521
345,0.6845908,-0.11270779,174.16720444280796,9.343241,12.790881,9.368247,10.7021675,0.4843279,0.48970252,0.48358715,0.48821455,0.48104584,0.55642086,0.48799622,0.59915
346,0.73796123,-0.68927693,172.9210407690471,10.513613,12.892811,9.404727,10.063948,0.5026285,0.4967726,0.46729463,0.49316046,0.41922304,0.5431665,0.4568464,0.5935129
347,-0.3611457,0.4475399,173.42949250510574,8.021055,12.878414,10.8127365,10.444595,0.47415575,0.5069395,0.5336955,0.46841845,0.50434893,0.52507484,0.48440725,0.5577226
348,1.6432359,0.041131154,175.47030076006303,9.362904,12.835585,8.093846,11.310556,0.47067314,0.46393934,0.4667493,0.50598913,0.4990593,0.5841183,0.5237479,0.6251967
349,0.35100487,0.61533594,174.98017024296286,7.712714,12.7312355,10.294136,11.159386,0.47967422,0.4771076,0.51604825,0.49675238,0.54922974,0.5784182,0.5135399,0.6043642
350,0.31977263,0.5450839,174.82614156373432,7.855069,12.718777,10.334674,11.078912,0.4783389,0.47944814,0.5156684,0.49571592,0.54336137,0.5732471,0.5090103,0.6018858
351,0.5650993,-0.7137223,172.5917803254468,10.570645,12.941331,9.435033,9.830141,0.5000342,0.49578935,0.4775217,0.49578366,0.41452196,0.53037953,0.44752207,0.5835601
352,0.6221961,-0.18962926,173.98055262421133,9.482954,12.822926,9.404676,10.602528,0.4841202,0.4931783,0.48175588,0.4852582,0.47265527,0.55150855,0.4816807,0.5967917
353,-0.13609625,0.9866717,174.80932322550882,7.0341454,12.78705,10.672304,11.27417,0.49660307,0.48073673,0.53767735,0.46110868,0.55424875,0.57619137,0.5131901,0.5839229
354,-0.528863,-0.04339547,172.15788121440607,9.030064,13.245944,10.52353,9.627274,0.4620459,0.5163391,0.5352076,0.48879033,0.46119544,0.47812676,0.44757155,0.54621947
355,-0.5770816,1.1450073,174.61498435775954,6.65885,13.046425,10.977497,11.436268,0.4986945,0.48023936,0.55344915,0.42641813,0.5453741,0.5759012,0.49026754,0.56656414
356,0.70780236,0.512695,175.3069694878021,7.9935412,12.735156,9.652114,11.178679,0.4717392,0.47477567,0.50243527,0.50789285,0.54229116,0.5876302,0.521946,0.6133074
357,-2.140982,-0.24767451,170.00760419270344,8.292046,15.082317,10.472135,8.3536215,0.40100455,0.49385622,0.5971143,0.46937785,0.40136266,0.31691596,0.35977694,0.50591004
358,1.011704,-0.86612386,172.7725744497948,10.850828,12.928863,9.372621,9.932353,0.51723605,0.50087255,0.45048615,0.49514723,0.407721,0.5508524,0.46486804,0.6008402
359,-0.94043934,-0.999316,170.04583329264221,10.245224,14.310982,9.676483,7.967909,0.45567715,0.4868521,0.5691481,0.5120382,0.39245206,0.3602848,0.37537572,0.5396966
360,0.94922715,0.2755537,175.17948698047076,8.62257,12.7432995,9.181842,11.109071,0.47477233,0.4723727,0.48944798,0.50340974,0.5196085,0.5838769,0.5155185,0.6109901
361,-0.4549987,0.05270583,172.50775732765928,8.879345,13.14034,10.594971,9.803878,0.46289566,0.5134069,0.5332638,0.48342615,0.46882966,0.4920411,0.4572119,0.55044514
362,-0.65207565,-0.15754983,171.64756901009076,9.213442,13.423492,10.452187,9.39672,0.46121684,0.5171033,0.5418947,0.49412423,0.44962496,0.45544446,0.43483883,0.5398357
363,0.9641417,1.4136304,177.4273086405996,6.3892784,12.621661,9.456829,11.752912,0.4658331,0.42504713,0.51015025,0.50350976,0.61474717,0.6336499,0.58322364,0.6352149
364,0.9870883,-0.53742325,173.46585270732493,10.281466,12.909032,9.206917,10.552542,0.50362,0.498711,0.46228576,0.49186546,0.43838465,0.55916315,0.47696236,0.6045136
365,-0.57624215,-1.7126838,169.32258910110838,11.351692,14.498719,9.009757,7.5072393,0.49834514,0.4824333,0.53808695,0.5314424,0.34700453,0.3709689,0.35147333,0.56687677
366,0.7073101,0.27186856,174.91671854721938,8.509843,12.74577,9.557631,11.040811,0.4758281,0.4773675,0.4964751,0.5021349,0.5200194,0.5773361,0.509124,0.6063441
367,-1.0406591,-0.39330387,170.6621050029333,9.372667,14.040345,10.392387,8.796089,0.45068446,0.5117642,0.55912405,0.49791712,0.42366716,0.39243016,0.4146681,0.5277022
368,0.3623673,0.039681196,174.10076079115342,8.959581,12.856393,9.963268,10.568408,0.47225004,0.4921286,0.49968466,0.49031395,0.49281037,0.55121595,0.4886104,0.59408957
369,0.6690003,-1.0018946,172.0339675684093,11.066887,13.090553,9.490294,9.484532,0.5166194,0.49665347,0.46559116,0.5015066,0.3896262,0.529903,0.43994936,0.58469766
370,-2.4969587,-0.1463621,169.99105774752567,7.989485,15.386876,10.552399,8.376196,0.38401434,0.48625237,0.60532117,0.45093963,0.39822528,0.304273,0.3399061,0.50319856
371,-0.94425666,0.11140073,171.68044643584466,8.514891,13.573705,10.465732,9.562623,0.4618778,0.51889014,0.556926,0.47273955,0.45510766,0.44573075,0.44270068,0.5252615
372,0.52744174,1.4133317,176.59137295140434,6.3719788,12.654838,10.030995,11.594494,0.49715006,0.43665895,0.528511,0.48738912,0.61032516,0.62380826,0.5555297,0.6227151
373,-0.42838523,0.63451415,173.68962663525346,7.615469,12.938031,10.83543,10.663536,0.48167017,0.50284386,0.53852874,0.4554546,0.5164851,0.5368606,0.48857886,0.55368257
374,-0.97731966,0.61353123,172.87964610464655,7.5292115,13.455349,10.697899,10.232737,0.46877182,0.50255144,0.5653446,0.42956838,0.48181012,0.4949673,0.46612188,0.5227975
375,-1.0873798,0.30130184,171.89713396805317,8.089354,13.703383,10.49985,9.727601,0.46126208,0.51330143,0.566986,0.45290107,0.45791274,0.45227545,0.4442109,0.5185224
376,-0.9131018,0.85975903,173.63943833352099,7.0444193,13.258828,10.859936,10.698872,0.4763704,0.49281338,0.5630336,0.41680935,0.50570357,0.5302339,0.4725897,0.53134924
377,-1.117438,0.25230914,171.74200453548733,8.159741,13.762198,10.458357,9.6371355,0.45984176,0.5136635,0.5675152,0.456613,0.45394915,0.44424763,0.43898186,0.5182498
378,-0.046739064,-0.60563093,171.92745107969662,10.322258,13.266678,9.606321,9.380391,0.47778076,0.49579737,0.51362514,0.49606383,0.42520484,0.4767969,0.42904565,0.55325997
379,-1.7674227,1.615851,175.32375273909577,5.8714485,13.760244,11.255537,11.875691,0.45544103,0.431606,0.5748748,0.33004126,0.5229593,0.5714324,0.41551352,0.53575045
380,-2.1598606,1.8120193,175.60940171296804,5.667197,13.9771,11.3142605,12.104778,0.44725809,0.41240898,0.5795352,0.30121085,0.5266897,0.5683418,0.3837751,0.53408796
381,0.45822722,0.0124056665,174.19006362291773,9.031757,12.836103,9.775693,10.6177225,0.474353,0.4906793,0.49495205,0.49111766,0.49174863,0.5551586,0.48930576,0.5961387
382,0.07112302,-2.116028,169.23336219692834,11.916487,14.281477,9.258114,7.3695354,0.5383854,0.49660325,0.48845914,0.5467334,0.3214829,0.43387648,0.369451,0.5879826
383,0.6822814,-0.8086895,172.5007469274747,10.720968,12.969608,9.458047,9.828543,0.5076716,0.49630836,0.46995336,0.49825403,0.40684578,0.5362505,0.44812912,0.58698356
384,-0.11894193,-0.5358749,171.92473061289752,10.181414,13.284707,9.731895,9.388017,0.4736382,0.49758828,0.51848674,0.49814278,0.43147147,0.47534645,0.42980036,0.55000156
385,-0.44517887,-1.4421741,169.85211170517042,11.21564,14.174116,9.01582,8.014544,0.4936314,0.48711765,0.53633964,0.52278703,0.36344206,0.39499688,0.36708727,0.5607016
386,0.7120051,-1.2519513,171.4330977634956,11.473747,13.2745285,9.483847,9.0677395,0.52854836,0.50041765,0.4599143,0.5084746,0.3694603,0.5243522,0.43169862,0.5842389
387,-0.8579352,-0.37922415,170.911005271488,9.519432,13.818361,10.349985,8.934305,0.45608523,0.511965,0.55176985,0.49963656,0.42903775,0.41211,0.41737056,0.5332398
388,0.14054717,1.9742743,177.2559795570193,5.591106,12.930736,10.397878,12.350262,0.5210977,0.4044739,0.56074774,0.44090736,0.63431156,0.6552144,0.5328816,0.6309494
389,-0.9078602,0.30576366,172.20243058469725,8.140363,13.471426,10.530539,9.816988,0.46334442,0.5138876,0.55895853,0.4586084,0.46656233,0.4672784,0.45469958,0.5263231
390,0.71301746,1.0180292,176.2941578523061,6.962677,12.641243,9.782816,11.455566,0.4739333,0.4528242,0.5130077,0.50394773,0.58484864,0.6082861,0.5525263,0.62537587
391,-0.07857867,-0.7703837,171.48206803625234,10.633821,13.4117985,9.403454,9.1897,0.48373494,0.49320602,0.5162767,0.5002097,0.41003665,0.4645637,0.41531014,0.5498531
392,-1.0964742,1.0418693,174.0320575608145,6.7180862,13.361528,10.925422,10.996165,0.47251076,0.48055327,0.5676991,0.39728555,0.5101036,0.54129946,0.46481296,0.5318074
393,-0.1490615,0.95632523,174.72452616135632,7.0877075,12.793256,10.692258,11.229446,0.4953237,0.48294055,0.53727144,0.46136683,0.5513541,0.5731333,0.5119274,0.5824798
394,0.6727685,-0.74637765,172.65225290381042,10.6181135,12.936441,9.436161,9.905051,0.50384367,0.49624202,0.47152176,0.49607098,0.41222686,0.5373305,0.4505186,0.5875728
395,0.42914715,-2.2680492,169.0771010714626,12.25316,14.194888,9.400265,7.4093895,0.5566032,0.50914013,0.46396783,0.54434776,0.3103274,0.4572574,0.377566,0.5982088
396,-0.67223066,0.030228881,172.01900967941572,8.831137,13.315767,10.534214,9.599636,0.46290404,0.5178607,0.5411507,0.48461354,0.4618939,0.4677845,0.44821426,0.5378675
397,0.031104468,1.5151101,176.14436643937165,6.2123275,12.799879,10.492993,11.8001375,0.5139781,0.44049913,0.5476025,0.4534667,0.6000645,0.6215373,0.5270307,0.6096434
398,0.10985824,1.8735429,177.01289496353237,5.7109957,12.899312,10.427332,12.231424,0.52009124,0.4121885,0.5577749,0.44318774,0.6266418,0.6476954,0.5315929,0.6261502
399,-0.27805552,-0.3851054,171.97234313194292,9.8248005,13.299374,10.023165,9.429185,0.4664538,0.50383264,0.5255656,0.5002192,0.44363728,0.4733647,0.43369466,0.5503285
400,0.28931466,-0.03177765,173.85204024538655,9.109839,12.87956,10.021543,10.409977,0.47197786,0.4950439,0.50098854,0.48805413,0.4845627,0.54339284,0.4826567,0.58955556
401,0.43684807,0.8848785,175.52539669963076,7.2209053,12.695937,10.17743,11.395701,0.485036,0.4694353,0.51731575,0.49754807,0.5707171,0.59330434,0.53382444,0.6121209
402,-1.2133069,0.078260265,171.25173780139443,8.376841,13.949714,10.398315,9.316122,0.45329705,0.5150552,0.5690575,0.46923417,0.44120398,0.41760704,0.42353863,0.5191688
403,1.1748195,-0.1879449,174.3776474093821,9.601602,12.795072,8.809971,11.032266,0.49294654,0.4852766,0.47027582,0.4957173,0.47670248,0.5691763,0.49667475,0.6086319
404,1.1023892,-1.2627888,171.92788177219774,11.440864,13.012075,9.463095,9.237694,0.53647006,0.50474995,0.4384247,0.5015499,0.37085152,0.5442706,0.4544984,0.60042584
405,-0.017267426,-1.9761231,169.4381995216691,11.777171,14.230109,9.200307,7.533372,0.52902895,0.49272797,0.49722603,0.5425526,0.330305,0.42938998,0.36999583,0.5820073
406,-0.08454437,-0.45705187,172.155001509516,10.0317,13.232198,9.830233,9.53272,0.47301313,0.49855438,0.5167974,0.4964198,0.43879142,0.48471183,0.43688112,0.5542039
407,-0.8849782,1.3760527,175.02506643490187,6.2324057,13.240374,11.056033,11.794575,0.49375075,0.46388763,0.5607059,0.39707702,0.54505587,0.5876952,0.47376412,0.5593305
408,0.5875945,-0.86242014,172.24538634938642,10.8351755,13.031952,9.466785,9.648265,0.50793344,0.4959152,0.47395173,0.5004847,0.40123504,0.52820617,0.44102442,0.583321
409,0.52751577,1.4877791,176.73326909821503,6.260792,12.661478,10.033989,11.659391,0.49824333,0.4317966,0.530961,0.48439533,0.6159551,0.6283761,0.55598456,0.6240364
410,0.4367856,-2.004101,169.5782304594948,12.107151,13.992182,9.403389,7.7906075,0.5488886,0.50561726,0.4667912,0.5360626,0.32527232,0.470371,0.38804245,0.5897686
411,-1.4410931,1.1914666,174.26448865548005,6.4884605,13.620901,10.986577,11.142674,0.46058622,0.46374258,0.57266176,0.3706621,0.5058455,0.5375545,0.44171074,0.5266872
412,0.7564353,0.2960179,175.00599291592977,8.484668,12.747464,9.4929495,11.061123,0.4751358,0.47594377,0.49560288,0.50338495,0.52203214,0.58003277,0.5113679,0.60758424
413,-0.56832343,0.40362397,173.022939232694,8.036507,13.06717,10.696505,10.132725,0.4698118,0.5104823,0.5433829,0.46096444,0.4878559,0.5071935,0.4762662,0.5439595
414,-0.5159534,1.6741235,175.88666298907728,5.9975886,13.073739,10.919352,12.182152,0.5209664,0.44325894,0.56051564,0.40846747,0.5815934,0.62637246,0.48746184,0.5952088
415,2.151349,-1.9383779,171.8052466245178,12.64284,13.042661,8.725599,8.522333,0.5636525,0.51952267,0.3736781,0.4968589,0.3249059,0.5764547,0.49131873,0.64793754
416,0.19372933,-0.33899748,172.96971967471558,9.77893,12.9690075,9.75661,9.875528,0.4778881,0.49920934,0.50239074,0.48765084,0.45219073,0.5171438,0.45737705,0.57628757
417,0.5271933,-0.56438327,172.9905643939784,10.254448,12.896215,9.411425,10.006187,0.49143887,0.4949926,0.47939932,0.490125,0.429022,0.5317235,0.4545731,0.58564836
418,0.71969455,1.9823378,178.0393437518908,5.6123996,12.770641,9.87822,12.1615505,0.48923135,0.3921102,0.54132724,0.47498885,0.6520778,0.663712,0.5767905,0.63871133
419,0.15788735,-2.1171684,169.27625063268,11.96851,14.218252,9.299652,7.4213305,0.54205996,0.4996931,0.4828208,0.5449422,0.321545,0.44294298,0.37299466,0.58873624
420,-0.27223098,1.3505017,175.42579640600616,6.4553585,12.857662,10.737863,11.717935,0.5117496,0.45983478,0.5497887,0.437789,0.57422256,0.6030502,0.5061976,0.5914588
421,-0.5447819,0.27499515,172.808420383152,8.347831,13.098715,10.637196,9.98287,0.46613467,0.5121488,0.5402228,0.46990985,0.48008958,0.49810362,0.47157976,0.54527336
422,-1.6723046,-0.39964694,169.99160072890137,8.84822,14.71069,10.345931,8.313611,0.42616493,0.50272113,0.5886388,0.49141872,0.4065783,0.33787456,0.38291228,0.51421225
423,0.98630995,-0.524079,173.49079239392017,10.255106,12.903973,9.200052,10.570613,0.50319695,0.4984462,0.4627977,0.49184653,0.43968326,0.55929095,0.47727022,0.60446423
424,0.17218173,0.6158088,174.691268985149,7.7351956,12.70781,10.520311,11.064073,0.48226544,0.48129284,0.520633,0.4882086,0.5423537,0.56710106,0.5095041,0.5965541
425,0.16267903,-1.1258451,171.1166895740643,11.229115,13.486607,9.261858,8.96315,0.50603783,0.49381337,0.49590382,0.510898,0.3820857,0.48409784,0.40653196,0.5631667
426,0.06105739,0.4017348,174.19412707228392,8.160123,12.782164,10.631518,10.7428465,0.47470286,0.4908558,0.5198542,0.4851529,0.52238286,0.55108136,0.4946524,0.590232
427,-0.94902515,1.290464,174.78915195539628,6.356164,13.247564,11.067251,11.593747,0.4867443,0.46817642,0.56189984,0.3968332,0.5363313,0.5766629,0.4721677,0.55189794
428,1.1561129,-0.12853718,174.50667838846243,9.475672,12.773729,8.820212,11.072911,0.49016583,0.48354745,0.47250935,0.49586543,0.48245516,0.5707427,0.49943084,0.6086693
429,-1.387354,1.9512172,176.21647277331095,5.507502,13.590832,11.310109,12.775804,0.48847497,0.42142603,0.5723855,0.34294316,0.5549811,0.62137735,0.43578118,0.57173973
430,0.08097647,0.76696146,174.73099823809625,7.476676,12.712158,10.580015,11.161068,0.48965964,0.47972172,0.52587265,0.48243475,0.54847896,0.5690837,0.5137218,0.59230596
431,-2.57104,-0.79546964,168.7612961557007,8.569897,15.768351,10.530573,7.278447,0.38541117,0.47866833,0.61688197,0.50168514,0.364701,0.24709295,0.31995493,0.5137728
432,-1.7581447,-0.016539065,170.70214706438702,8.206413,14.601416,10.437418,8.861227,0.42177996,0.50415844,0.58467454,0.46015,0.4230441,0.36761695,0.38693306,0.50811577
433,0.2343203,1.1593363,175.60732057850743,6.8232,12.698383,10.3608265,11.392138,0.501337,0.46028107,0.53264475,0.4811152,0.58360064,0.5998974,0.534979,0.6062693
434,-0.9837263,0.17132822,171.75159308883374,8.368235,13.593806,10.461424,9.623619,0.46170878,0.5175522,0.55987316,0.46722844,0.4555362,0.4473155,0.44379267,0.52344584
435,1.3717345,-0.6220896,173.5338627257043,10.622349,12.906315,8.806013,10.564469,0.5117833,0.49517745,0.45300215,0.49458858,0.43356308,0.56938857,0.4849763,0.6107012
436,0.7248299,1.2453758,176.69384678864742,6.586785,12.630125,9.77421,11.579098,0.47912544,0.44361532,0.5142755,0.49873292,0.6007392,0.6191338,0.56412333,0.6270305
437,2.5194733,0.7307713,178.24531394331586,8.361736,12.940718,6.9767685,11.53823,0.40695733,0.410224,0.46325025,0.5181374,0.5643383,0.6161102,0.60079545,0.66779
438,-0.13081522,0.16550821,173.44301177865563,8.686701,12.832475,10.619507,10.258961,0.46708405,0.50217015,0.5230074,0.4832791,0.49158484,0.5277006,0.4759292,0.57575005
439,0.6953704,-0.7208639,172.7631443413346,10.5727625,12.91812,9.426369,9.964556,0.5027822,0.4964476,0.47004873,0.49481583,0.41506398,0.53948337,0.4531064,0.5895286
440,-0.4623952,1.1626514,174.77622095665674,6.6586256,12.982193,10.906397,11.500834,0.50121766,0.4784745,0.5503827,0.43237698,0.5518309,0.5815175,0.49554747,0.57363456
441,-0.19817021,-0.1634747,172.60815236455315,9.394718,13.069348,10.26477,9.773434,0.46654427,0.50587815,0.52231276,0.49189627,0.4635466,0.49720016,0.45238477,0.5632183
442,-0.31721193,1.0549536,174.7080442979779,6.8749266,12.886747,10.804743,11.355272,0.4978817,0.48317468,0.54487664,0.44558755,0.55096716,0.5761379,0.5039549,0.5776535
443,0.14269851,-0.12579103,173.40839388968007,9.328694,12.880194,10.09424,10.133722,0.4714146,0.49929693,0.505978,0.48651746,0.4732453,0.5286975,0.4708167,0.5817411
444,-0.893037,-1.500462,169.25523785135894,10.906285,14.582703,9.169092,7.4351645,0.4759993,0.4838884,0.56724876,0.52535033,0.36164328,0.3400177,0.35035834,0.55612135
445,-2.0928636,-0.06393296,170.40741647618466,8.096355,14.957451,10.485574,8.644763,0.4050675,0.4956959,0.5941146,0.4544005,0.41316736,0.33985704,0.36535728,0.5048349
446,1.0187224,1.7477832,178.0715489917224,5.9407973,12.721232,9.437672,11.98099,0.46948218,0.4003596,0.51868474,0.49943683,0.63797665,0.65153044,0.59541106,0.6418077
447,-0.68458545,-0.5327989,170.96996750557537,9.911098,13.71767,10.089979,8.814978,0.45762458,0.5039848,0.5484137,0.506167,0.42534658,0.41862813,0.40976495,0.5366166
448,0.28359163,-0.8972671,171.75636462028416,10.911402,13.247313,9.357723,9.347126,0.4994871,0.49407458,0.49214983,0.5034678,0.39722422,0.5021811,0.42268658,0.5687315
449,0.92192376,-0.32065457,173.8856837650602,9.811102,12.802629,9.13196,10.760658,0.49524918,0.4934066,0.4702417,0.49054834,0.46165535,0.55825144,0.48238707,0.6010718
450,-0.5282692,0.47346675,173.2145248382779,7.908142,13.010359,10.768551,10.287147,0.4725723,0.50909495,0.54186195,0.45919192,0.4960651,0.5164686,0.47957748,0.5466155
451,-2.0157475,-1.5741885,167.99837354072807,9.884557,15.691737,10.213242,6.446146,0.4202531,0.47298387,0.6126845,0.54984736,0.34956646,0.23427849,0.31298268,0.54082614
452,1.5249226,-0.10888144,174.98024393595946,9.586308,12.88274,8.331108,11.1744995,0.48102286,0.47313577,0.46584335,0.5019974,0.48669642,0.5791455,0.50991714,0.6204181
453,-0.34796864,-1.9492234,169.20429639366506,11.633731,14.453716,9.071478,7.3388486,0.51454806,0.48425096,0.51990706,0.5442284,0.3342639,0.39138094,0.35461295,0.57687426
454,0.70200604,-0.6860962,172.87822499360342,10.509693,12.897926,9.411259,10.026435,0.50146145,0.49658138,0.46957365,0.4934699,0.4188989,0.5410428,0.45550415,0.591559
455,-1.2210748,-0.4622564,170.33438156029158,9.325157,14.288102,10.367596,8.574707,0.444445,0.5073368,0.5703514,0.49850935,0.41476977,0.37028167,0.40501893,0.523619
456,1.7701952,-0.36163858,174.7055106656176,10.26226,12.995044,8.076333,10.991192,0.48660073,0.47720906,0.4544925,0.4994385,0.463124,0.5854845,0.5044596,0.6250523
457,-0.47053933,-1.5493402,169.67990057258538,11.297554,14.283598,9.004232,7.833995,0.49644664,0.48527032,0.5348165,0.52589804,0.35697645,0.3888368,0.3614992,0.56365186
458,-0.6089907,-1.4892268,169.5961302684379,11.115608,14.3355465,9.05578,7.7913184,0.48898056,0.4852622,0.5476782,0.5238044,0.36103114,0.37370944,0.35973802,0.5595473
