id,epoch,z0,z1,width,height,Ug,gp,thickness_roofA,thickness_construction_Structure,thickness_construction_Insulation,energy
4169,500,-0.35343176,-1.6164742,3.298026,1.3678967,0.9603345,0.6502935,0.18278128,0.15419999,0.24782653,46558.523
4170,500,-0.4957955,1.2165778,3.1905422,1.3824208,0.9928687,0.64314467,0.198228,0.15485252,0.25326803,46578.83
4171,500,0.86900634,0.18418126,3.3401384,1.2686913,0.94112265,0.636407,0.23123705,0.1549046,0.27192765,46640.305
4172,500,0.77067304,-0.13043973,3.3785477,1.1103146,0.94048643,0.6335056,0.23590055,0.16039489,0.28249472,46850.305
4173,500,0.15466884,1.0415684,3.0962517,1.3943548,1.0891075,0.65411496,0.18171352,0.18219888,0.25532055,46597.984
4174,500,-0.9196507,2.6429358,3.1760798,1.2222043,1.0503061,0.6354152,0.20030224,0.1561904,0.2786193,46665.9
4175,500,1.2577442,-2.0866349,3.0599375,1.1478661,1.0945191,0.6263806,0.2117497,0.15755539,0.2894994,46828.535
4176,500,0.067492254,0.016338084,3.3615212,1.2101223,0.93874747,0.63635224,0.22309604,0.15787464,0.2714519,46727.5
4177,500,-1.6923704,0.72934633,3.1577716,1.373374,0.9920885,0.6379841,0.21097818,0.15406749,0.26109165,46591.26
4178,500,0.1989895,1.9887319,3.2955074,1.3959816,1.0172186,0.6418725,0.18323639,0.1637713,0.24332729,46558.14
4179,500,0.030601824,-0.069641575,3.2072031,1.0808619,1.0351787,0.6359459,0.21038541,0.15394981,0.28852457,46864.703
4180,500,-0.40317693,1.222445,3.273281,1.3936727,1.0414227,0.63826156,0.18574144,0.16632877,0.2462649,46560.004
4181,500,0.031267546,-0.09211212,3.2532926,1.3970083,1.0024854,0.646289,0.18509346,0.15799262,0.23924118,46580.9
4182,500,2.116791,-1.6108783,2.9568076,1.4173903,1.0832534,0.65055275,0.19089118,0.15969166,0.2606624,46543.35
4183,500,-1.540797,0.06326199,3.2075942,1.3731472,1.0413194,0.65313745,0.19140235,0.18155912,0.26666394,46552.098
4184,500,0.013239767,-0.12194493,3.2684474,1.3601818,0.9615506,0.64125144,0.22106552,0.15352432,0.25882077,46579.188
4185,500,0.19145088,0.8805112,3.237137,1.3220739,1.0101243,0.643961,0.18981989,0.15551642,0.2617262,46567.684
4186,500,-0.6599427,0.21301717,3.2104063,1.3917933,0.99005675,0.64520925,0.19036838,0.155561,0.24737817,46578.992
4187,500,-0.75787085,-0.050084095,3.2496185,1.1816989,1.0004766,0.64352125,0.19869593,0.15398745,0.27768034,46708.15
4188,500,-0.9443685,0.23810315,3.0509622,1.3572793,1.031276,0.63712096,0.21278661,0.15587538,0.26839355,46614.895
4189,500,-0.32493496,-0.71130633,3.3572345,1.1135627,0.9505507,0.6448487,0.23510012,0.16615647,0.28514293,46834.508
4190,500,-0.13370156,1.0777438,3.0797958,1.3732871,1.0419397,0.6392259,0.20394793,0.15824737,0.26274118,46593.027
4191,500,1.6085222,-0.56157875,3.3507762,1.3901296,0.9706047,0.6377121,0.18186952,0.16792633,0.25814724,46527.727
4192,500,0.40088567,-0.009657237,3.3021696,1.3723311,0.95714355,0.65149474,0.1818473,0.15433581,0.2427463,46576.273
4193,500,0.10490716,0.13391292,3.3354576,1.3952965,0.9677452,0.64211303,0.1807324,0.1636744,0.2494472,46546.203
4194,500,0.038908705,0.62656426,3.286734,1.4027894,0.9970947,0.5904053,0.19065519,0.1698701,0.26195616,46651.832
4195,500,1.0085973,0.52759737,3.1062489,1.3403126,1.1227378,0.60321116,0.2161672,0.19759423,0.29325694,46672.758
4196,500,-0.6878376,-1.2140774,3.2969081,1.3990324,0.97660387,0.62559956,0.18349248,0.1550401,0.26264822,46495.59
4197,500,0.44386324,0.33367434,3.3491678,1.2127564,0.9400775,0.6430776,0.2175264,0.15925252,0.26973546,46727.312
4198,500,0.42258036,0.5474806,3.1843624,1.365196,1.0618331,0.6507378,0.19610132,0.18716866,0.27444404,46552.344
4199,500,-1.37076,0.8656529,3.2975516,1.4236975,0.99803764,0.54631567,0.18451178,0.156249,0.27778625,46589.83
4200,500,1.1394007,-1.2348258,2.9224174,1.4197863,1.0912267,0.65092725,0.19166225,0.16023669,0.2618725,46549.0
4201,500,-1.1419014,-1.3109704,3.3374283,1.4270631,0.9657781,0.5770432,0.1780642,0.15984155,0.26092744,46604.9
4202,500,-1.2037352,0.4170435,3.2835643,1.3944125,1.0206325,0.52147955,0.20943373,0.17830083,0.27938807,46822.996
4203,500,-1.3177173,0.54100823,2.65514,1.4407897,1.1427605,0.65521824,0.18526419,0.16987947,0.26899776,46642.887
4204,500,-1.5829384,0.6103794,3.3287387,1.3997887,0.95704395,0.64597756,0.17978056,0.15999107,0.24440679,46552.652
4205,500,-0.33379096,-0.020129103,3.354888,1.3872441,0.9753196,0.63537735,0.18245296,0.17029488,0.26103088,46527.2
4206,500,0.9265583,0.55808187,3.211423,1.3823278,1.0921462,0.49808186,0.21596101,0.19465984,0.29129362,46917.992
4207,500,-0.7047003,0.9432607,2.9591541,1.3287094,1.1427338,0.66257644,0.20103952,0.1984488,0.28597784,46629.086
4208,500,-0.8137945,-1.4491177,3.0983384,1.3748485,1.0410856,0.6395928,0.20242682,0.15837191,0.26055586,46590.32
4209,500,1.5612797,-0.94027025,3.3167686,1.4142221,0.9528057,0.63022923,0.17814156,0.15580243,0.2399616,46591.348
4210,500,0.22558166,1.3891454,3.319415,1.3759346,0.9403713,0.64455813,0.19170396,0.154676,0.24413943,46597.69
4211,500,-0.8358561,-0.9420936,3.3077588,1.4359179,0.99013263,0.52255696,0.18246068,0.15656495,0.2742041,46689.594
4212,500,-0.29183736,-0.7614922,3.2794588,1.3988197,0.9544753,0.6457203,0.191224,0.15400483,0.24153486,46583.957
4213,500,-0.3751471,-1.2261962,3.1059415,1.3749028,1.0260087,0.6396867,0.20139149,0.15699382,0.26022637,46594.36
4214,500,-0.8517292,1.8227236,2.7491217,1.4011124,1.1630719,0.66215456,0.18065451,0.19467005,0.2675494,46713.11
4215,500,0.08617684,2.190898,3.2971735,1.3761312,0.96425825,0.65008307,0.1818491,0.15459949,0.24238287,46574.363
4216,500,0.46637958,-0.09439251,3.257976,1.3805704,0.9639864,0.6425467,0.20865554,0.15362044,0.25262195,46575.105
4217,500,0.05095428,-1.7942293,3.0329788,1.4196846,1.0579529,0.6527199,0.18558428,0.15919746,0.25194788,46551.523
4218,500,-1.0405992,-0.31560314,3.2880406,1.3368828,0.9687563,0.6487637,0.18586254,0.15406883,0.25661796,46559.285
4219,500,1.3645319,-0.6894492,3.2392333,1.3915536,0.96784914,0.64370054,0.19805688,0.15403754,0.24847874,46580.133
4220,500,-1.2597873,0.028620504,3.3178935,1.4494419,0.99012816,0.4830175,0.18147323,0.15742631,0.27750757,46807.19
4221,500,-0.59140265,1.1244192,3.3278408,1.4022135,0.9535889,0.6443208,0.17927906,0.15931147,0.24757898,46537.504
4222,500,-1.6981058,0.38728046,2.6893177,1.4387095,1.1341925,0.6546167,0.18396044,0.16871853,0.2665687,46638.004
4223,500,0.041082226,0.5934659,3.1530755,1.2324302,1.0573797,0.6355125,0.20089972,0.15652728,0.27934074,46654.715
4224,500,0.2509981,1.054758,3.2683387,1.4007924,0.9850952,0.648139,0.18321925,0.15657723,0.23677179,46582.996
4225,500,0.67746216,0.05182039,2.6339643,1.3765991,1.1861918,0.6651912,0.18668774,0.19930598,0.28149074,46763.125
4226,500,0.29673317,0.82998616,2.5552235,1.4416136,1.1687272,0.6574885,0.17536035,0.1830957,0.2764348,46694.754
4227,500,0.1993002,-0.050603542,3.3454485,1.199753,0.9441029,0.6451529,0.22122678,0.16152638,0.2739153,46732.516
4228,500,-0.74475485,-0.82643855,3.1000357,1.4055873,1.0668617,0.6535526,0.17854773,0.17200568,0.24722394,46597.082
4229,500,0.29751435,0.044022277,3.1326408,1.3502792,1.0844088,0.6564822,0.19808108,0.19190112,0.27789903,46571.71
4230,500,0.81267405,0.58725935,3.326855,1.4377615,0.9638527,0.52086246,0.17828839,0.15727942,0.25617754,46810.08
4231,500,-2.239604,0.40149906,3.181885,1.3758478,1.0559264,0.65495336,0.18842655,0.18364272,0.26394758,46566.613
4232,500,0.370825,0.1420618,3.2238686,1.3915849,1.0017557,0.6501523,0.18476723,0.15555754,0.24915698,46532.51
4233,500,1.4045455,0.14644077,3.2794626,1.4038208,0.95800495,0.64789385,0.1841214,0.15438353,0.2374575,46585.477
4234,500,-0.2069447,-0.67809546,3.335403,1.3965168,0.9577615,0.6434298,0.18010795,0.1620025,0.2502792,46537.867
4235,500,-1.6324233,-0.06713416,3.2717133,1.4013851,0.9961191,0.64745104,0.18287548,0.15804277,0.23732144,46575.08
4236,500,0.67229474,0.40746182,3.313221,1.3982229,0.98676926,0.6449384,0.1808987,0.16105121,0.24036574,46566.08
4237,500,-0.38464543,-0.4438361,3.296824,1.3867718,0.97287935,0.63518465,0.18401,0.15465899,0.26028225,46500.562
4238,500,1.4944845,-2.069985,3.2720857,1.3985622,1.0211667,0.5690929,0.19599621,0.17717321,0.2713191,46691.047
4239,500,0.6119272,-1.3414967,3.3115938,1.4028922,0.94758344,0.6528234,0.17866765,0.15440178,0.23317805,46581.867
4240,500,0.105232134,-0.09165941,3.140789,1.3751279,1.007875,0.6415344,0.20222151,0.15540768,0.25863773,46586.684
4241,500,-0.4304619,1.1493794,3.3144412,1.4200536,0.95571184,0.6091504,0.17862177,0.15523006,0.24363628,46619.29
4242,500,0.9295051,0.5822246,3.2936797,1.3477348,1.028625,0.54837966,0.22372007,0.18206188,0.28598747,46765.03
4243,500,-0.54949856,-1.0985707,3.3745515,1.112853,0.93931824,0.63680995,0.23405612,0.16072315,0.28154308,46848.074
4244,500,0.9101789,0.3172182,2.7990606,1.4315828,1.1127946,0.6536794,0.18551901,0.16471861,0.26113194,46604.215
4245,500,-0.8589724,-0.8989422,3.2909532,1.3806453,0.98264617,0.6266411,0.18621342,0.15480222,0.26899803,46483.555
4246,500,0.7231005,0.024612125,3.312616,1.3402883,0.98554146,0.62834513,0.21185821,0.16939725,0.27278805,46584.266
4247,500,0.4472121,-0.6161211,3.0155811,1.3426933,1.085309,0.64450574,0.19980286,0.157732,0.2760014,46543.223
4248,500,-0.16221845,0.76943016,3.2442777,1.3661566,0.9699934,0.64010286,0.21959168,0.15337165,0.25919986,46577.008
4249,500,-1.3651628,1.9470986,3.348451,1.1432513,0.95589256,0.6454674,0.23222613,0.16650583,0.28362876,46790.844
4250,500,1.0813761,-0.63137597,3.284679,1.3588889,0.98720556,0.6291538,0.18884286,0.15444529,0.2732908,46483.945
4251,500,0.9541896,0.54414475,3.244074,1.3965793,0.99758005,0.6464606,0.18617581,0.15710586,0.24045908,46581.633
4252,500,-0.5215797,-1.1846865,2.7201586,1.4370587,1.1262275,0.6541889,0.18229651,0.1682542,0.2643966,46635.344
4253,500,0.9600477,-0.41649908,3.249488,1.3968953,1.0207964,0.64450026,0.1857001,0.16035038,0.24120784,46571.758
4254,500,1.6692508,0.3019892,3.0343118,1.3341242,1.0172496,0.6293267,0.2371408,0.15321817,0.27875733,46643.945
4255,500,-0.024326125,-0.7380309,3.2872152,1.3924491,0.9933555,0.60735184,0.18706058,0.15535587,0.27608675,46478.945
4256,500,0.7750233,0.43283764,3.3295293,1.2576284,0.9736252,0.6428224,0.22300899,0.1686505,0.27869177,46633.5
4257,500,-0.023423105,1.0791948,3.296925,1.4053125,0.9728596,0.64962983,0.17997351,0.15671101,0.23405921,46579.21
4258,500,-0.9768954,-0.58957994,3.2950876,1.4026493,0.9880218,0.64723873,0.18105245,0.15871824,0.23689511,46571.27
4259,500,0.93612915,0.6783801,3.282745,1.4039066,0.98802114,0.6486865,0.18157034,0.15768512,0.23608682,46572.977
4260,500,0.77140594,1.0294389,3.32847,1.3382256,0.9406841,0.6421171,0.20872226,0.154799,0.2562188,46600.703
4261,500,-0.4012978,-0.3166553,3.2640564,1.3996036,0.96156615,0.646008,0.18860559,0.1542743,0.24165091,46583.35
4262,500,-1.6429653,-0.40607178,3.2016964,1.3899059,0.9914787,0.64441824,0.19183594,0.15539213,0.24891922,46579.984
4263,500,-0.37016416,-0.9592554,3.3353148,1.205601,0.98097444,0.6426849,0.23169637,0.17236838,0.28513038,46691.375
4264,500,0.59936935,-0.2563169,3.4053965,1.014736,0.943037,0.6339435,0.24751842,0.16889776,0.29535767,46984.46
4265,500,-0.28900522,-1.9986395,3.2484462,1.3975575,0.98681045,0.647514,0.18574302,0.15601343,0.24067956,46578.42
4266,500,-0.09845252,-0.6634783,3.3134184,1.2617435,1.0240302,0.6074044,0.23478475,0.18324104,0.29016995,46703.195
4267,500,0.22734594,1.6142496,3.3361912,1.4594184,0.9767977,0.46354455,0.1784987,0.15892257,0.2730823,46902.617
4268,500,-0.3873268,-0.30230275,3.3695524,1.0765424,0.9444351,0.64283156,0.23890257,0.1659,0.28748477,46890.72
4269,500,0.5023282,-0.862267,3.316688,1.3913502,1.0106359,0.6392066,0.18276337,0.16614085,0.24661034,46558.367
4270,500,-1.0060369,-0.82154983,3.3358502,1.4250276,0.9649522,0.585369,0.17813353,0.15958937,0.25957897,46592.195
4271,500,0.83135104,0.48797268,2.9976485,1.4222,1.0663034,0.6530595,0.1830908,0.16054454,0.25177178,46565.805
4272,500,1.4013448,-0.4103818,2.6705925,1.4372212,1.141705,0.65488815,0.19349416,0.1671554,0.27026445,46626.113
4273,500,-0.067275606,-1.3183959,3.311534,1.3934454,1.0093157,0.64067614,0.18262434,0.16489822,0.24490672,46559.016
4274,500,0.73165894,-0.065488376,3.3267643,1.3993897,0.96135557,0.6456836,0.17990534,0.16041026,0.24358355,46557.496
4275,500,-0.16975829,-0.13413279,3.342927,1.2264513,0.94153845,0.64488107,0.21601647,0.16010815,0.26945356,46706.676
4276,500,-0.448767,-1.7441877,3.332222,1.4470377,0.96950865,0.48586997,0.1783256,0.1582436,0.2638107,46889.383
4277,500,-1.0707526,1.0544517,3.2391276,1.3906233,1.070606,0.5010211,0.21116443,0.19094679,0.28742987,46900.836
4278,500,0.21717963,0.07821118,3.242811,1.1751742,1.0030077,0.6427305,0.20017204,0.15370788,0.2815147,46700.633
4279,500,1.0983036,-0.13783918,3.2965991,1.3982635,1.0065238,0.64392483,0.18238595,0.16191244,0.24108866,46561.473
4280,500,0.017515613,0.32362577,3.3259635,1.4352204,0.96262133,0.5321027,0.1782575,0.15713733,0.25435928,46780.094
4281,500,0.3191184,0.30726478,3.314383,1.3786881,0.95251215,0.6439802,0.19145264,0.15900499,0.25038832,46573.35
4282,500,0.045165855,1.8593464,2.9750671,1.4189677,1.0691059,0.65339917,0.17670582,0.16466556,0.25188673,46593.617
4283,500,-0.78262913,-0.1103893,2.873121,1.396733,1.1447961,0.6584786,0.18161717,0.1921395,0.26370177,46666.047
4284,500,0.28690448,-2.3205943,3.1676583,1.3724742,1.064409,0.65556157,0.18942982,0.18583478,0.26622447,46568.85
4285,500,-0.015779218,-0.4917301,3.1492028,1.4152856,1.0208784,0.6525196,0.18176496,0.15758714,0.24440993,46552.266
4286,500,-0.110489406,-1.6606998,2.843734,1.3994379,1.147563,0.6597362,0.1808554,0.19191004,0.2636159,46673.477
4287,500,-0.39944902,0.37005588,3.3107502,1.3779258,0.9669427,0.633443,0.19618717,0.16250531,0.25766292,46573.4
4288,500,-0.13190864,0.40476182,3.343026,1.3934164,0.96081775,0.64063656,0.1806977,0.16451482,0.2552654,46527.887
4289,500,-0.41227177,-0.4034592,2.9315357,1.3340538,1.058701,0.63133335,0.2238934,0.15657856,0.27804458,46678.832
4290,500,0.86351967,-0.8047537,3.3149028,1.4044465,0.95319855,0.6500151,0.17885728,0.15656638,0.23563525,46577.156
4291,500,-0.6963267,-0.2903971,2.7815857,1.4182479,1.1187043,0.656019,0.1751237,0.17496689,0.26129818,46661.695
4292,500,-1.1561824,0.7811981,2.9521468,1.1372005,1.1203005,0.6250099,0.21734557,0.15841609,0.2928313,46910.1
4293,500,2.3831449,0.94447947,3.2213216,1.3936192,0.9833915,0.64555323,0.18980141,0.15512536,0.24623942,46578.78
4294,500,-1.6064397,-1.3730536,3.3044767,1.4058427,0.9637489,0.65053177,0.1792455,0.15613048,0.23318732,46581.414
4295,500,0.28601253,0.9785673,2.517162,1.4303107,1.1874038,0.6633103,0.17184159,0.19498006,0.284339,46712.3
4296,500,-0.21694957,0.44539326,2.81436,1.4318254,1.1077645,0.6541414,0.18354365,0.16485241,0.26019457,46600.375
4297,500,0.7471883,-1.1889449,3.4246385,1.010843,0.9414753,0.6154202,0.2488351,0.16668388,0.2965572,47011.117
4298,500,1.279812,-0.8859665,3.2858047,1.3555477,0.9540473,0.6410771,0.22132796,0.15367422,0.25865692,46584.4
4299,500,-0.48024204,-0.52325094,3.2550182,1.3462548,0.9968066,0.6463108,0.18693978,0.15528047,0.25553164,46558.715
4300,500,0.87672675,-1.8269113,3.3134308,1.4139861,0.95120716,0.62826526,0.1782334,0.15511742,0.23713142,46612.676
4301,500,-0.07311965,-1.2973796,3.006407,1.4103553,1.0748605,0.65447736,0.17740081,0.16963993,0.25142825,46603.477
4302,500,0.5672903,-0.2226751,3.3489614,1.4619967,0.98290825,0.45670068,0.17814761,0.16163042,0.2777546,46898.46
4303,500,0.49872696,-0.7379318,3.2502892,1.1950802,0.99801004,0.6439866,0.19795392,0.15382665,0.2779151,46682.82
4304,500,0.08753147,0.93874687,3.3224678,1.4150195,0.9566058,0.6253736,0.17825516,0.15701294,0.2462489,46569.066
4305,500,-0.932789,1.2433194,3.236918,1.3891397,1.0166909,0.65237373,0.18439198,0.17276853,0.25348562,46562.164
4306,500,0.06763423,-0.46302176,3.2212782,1.4030019,0.9983339,0.65107137,0.18294384,0.15576388,0.24455476,46542.766
4307,500,-0.98551077,-1.471835,3.1555614,1.3837782,1.0682428,0.652964,0.18439493,0.1830715,0.25984994,46581.574
4308,500,0.12691209,0.40198937,3.3219342,1.4024903,0.9523171,0.64715064,0.17900126,0.15792088,0.24228406,46555.516
4309,500,1.0450233,0.59903955,3.3184533,1.3817033,0.939304,0.6452168,0.18745592,0.15474802,0.24122812,46601.93
4310,500,0.08261103,-0.8215345,2.63936,1.4266715,1.1498505,0.6579071,0.17399971,0.18007122,0.26920208,46696.805
4311,500,-0.40630314,-0.86404496,3.3514895,1.2608259,0.93925506,0.63833153,0.2197737,0.15625922,0.2673086,46662.6
4312,500,-0.8131463,-1.7262826,3.3061194,1.3957746,0.9668623,0.6203939,0.19123681,0.16189027,0.25406927,46600.51
4313,500,0.0014710003,-0.76670486,3.322721,1.318813,0.9627617,0.64375436,0.20878156,0.16366413,0.26710436,46588.223
4314,500,0.60413677,-1.6295836,2.715089,1.4027513,1.1651553,0.66149956,0.17935877,0.19422057,0.26679543,46738.594
4315,500,1.5877615,-0.6432576,3.2716737,1.4025841,0.9634127,0.64863133,0.18374002,0.15466839,0.23800042,46582.883
4316,500,1.3264617,-0.9646064,3.294971,1.3642521,0.9652567,0.6484344,0.18384057,0.15421583,0.25324523,46538.207
4317,500,0.15650654,0.23218104,3.3153443,1.4001968,0.9745137,0.64612794,0.18004,0.15951188,0.23883823,46570.78
4318,500,-0.6280876,-0.48102713,3.2566323,1.3935792,1.0356635,0.5761229,0.19791548,0.1810797,0.2750748,46673.195
4319,500,0.3563664,0.7065732,3.1486297,1.260757,1.0558108,0.6381861,0.19914025,0.15649518,0.2770439,46616.03
4320,500,0.92379653,-0.13256802,3.239441,1.4075024,0.9845051,0.6504668,0.17790307,0.15835519,0.23878023,46578.67
4321,500,-1.4617327,-0.6834398,2.833022,1.4283301,1.0998175,0.6540621,0.1778579,0.16716026,0.25778416,46619.27
4322,500,-0.76991606,0.5392492,3.3482976,1.2776263,0.9378351,0.63931173,0.21257672,0.15653871,0.26265574,46660.203
4323,500,-0.9571475,-1.3484243,3.301083,1.4018265,0.96909046,0.6326236,0.18196405,0.15491295,0.25536993,46513.37
4324,500,0.50538695,0.35924914,3.2929,1.3735185,0.97572666,0.6368545,0.18561669,0.15442787,0.26347467,46497.293
4325,500,-0.14876615,0.0960042,3.318524,1.3057197,0.94754505,0.6366343,0.22998208,0.15412991,0.26768285,46613.25
4326,500,1.2697648,-0.7098542,3.3322475,1.3232353,0.9408127,0.6411885,0.21376672,0.1549037,0.25985155,46606.805
4327,500,0.9424681,-0.26759475,3.3134038,1.3762094,0.9574071,0.6418188,0.19377697,0.16031012,0.25359884,46569.492
4328,500,1.2961498,0.6164593,3.2887049,1.3739909,0.9713417,0.6494319,0.18265662,0.15480731,0.24489996,46565.844
4329,500,-0.27643284,-0.25957698,3.1576667,1.3859758,1.0666778,0.65225387,0.1836797,0.18185154,0.25805223,46584.164
4330,500,0.8215857,0.005292646,3.3063273,1.3251319,1.010513,0.5995551,0.2222811,0.17719235,0.28251427,46657.844
4331,500,0.26902407,0.52491784,3.2992814,1.380955,0.99585587,0.5837233,0.20511323,0.17095126,0.27120993,46661.324
4332,500,0.76877064,-0.4213276,3.3052747,1.4067407,0.9527399,0.64360315,0.18050474,0.15761463,0.23987576,46581.773
4333,500,-0.837678,-0.5911831,3.0929933,1.3686378,1.0214398,0.6393217,0.20633748,0.15582958,0.26339173,46598.035
4334,500,-1.5096616,-0.2773914,3.246131,1.4074298,0.9807328,0.6503167,0.1779181,0.1579995,0.23832625,46579.496
4335,500,-0.35399392,-1.3749512,3.299567,1.4089285,0.95143104,0.6504979,0.17941022,0.1544995,0.23206592,46590.55
4336,500,0.013748487,-1.8447012,3.33085,1.3332993,0.93860257,0.6436147,0.19646697,0.15598625,0.25087997,46628.215
4337,500,-0.14357951,-0.38202545,3.2761369,1.290305,0.9786669,0.64746594,0.1898151,0.15398312,0.2649048,46584.336
4338,500,-0.7781835,1.7367749,3.0872083,1.3608212,1.0231656,0.6378744,0.21117543,0.15545799,0.26609924,46602.508
4339,500,-1.5579985,-0.5070348,2.5861588,1.428696,1.1633698,0.65975976,0.17315869,0.18457524,0.27356538,46711.254
4340,500,0.010349315,0.72003376,2.9195435,1.3317754,1.1501894,0.66160214,0.19847934,0.19868481,0.28573012,46646.34
4341,500,-0.40155753,-0.46847606,3.240354,1.3633331,1.1047325,0.45441824,0.24078521,0.19722742,0.29774112,47098.234
4342,500,1.6315974,0.37775916,2.9584968,1.3907377,1.0873168,0.6469208,0.19519028,0.15874107,0.26834562,46544.04
4343,500,-0.0682416,1.7133427,3.3773007,1.1001421,0.9394356,0.6364783,0.23580247,0.16116004,0.2830556,46863.32
4344,500,0.3960067,-1.0930616,3.2277274,1.3581505,1.0093417,0.64772785,0.18763036,0.15546346,0.25662702,46538.504
4345,500,-0.34624946,-0.7946363,3.3058755,1.421487,0.9764428,0.5847659,0.18130898,0.15560092,0.26187027,46578.44
4346,500,-0.12824197,-0.27177158,2.6745803,1.4369261,1.135916,0.65640396,0.17875615,0.17227599,0.2659176,46660.09
4347,500,0.22805333,0.20147994,2.7092156,1.4357412,1.1277399,0.65584356,0.17948644,0.17046006,0.2638594,46649.625
4348,500,-0.015682112,0.16092817,3.1663232,1.4106896,1.0121443,0.6517157,0.17706364,0.15982158,0.2429305,46573.117
4349,500,1.5788652,-0.7955006,2.878509,1.4081173,1.1168106,0.6567028,0.17775898,0.17962238,0.25661942,46656.4
4350,500,1.3086687,-0.025798557,2.927958,1.3269943,1.1490929,0.6627655,0.20080644,0.19878536,0.2868079,46643.344
4351,500,-1.1651498,0.9008265,2.9372168,1.4235529,1.0752951,0.65317947,0.17768373,0.16445729,0.25323147,46597.72
4352,500,-0.4555325,0.017479159,3.1871624,1.3814157,0.98690355,0.6406673,0.20398304,0.15423055,0.25591636,46582.402
4353,500,-1.7302761,0.58874243,3.3384209,1.4333065,0.9659198,0.55062544,0.17785436,0.15953042,0.26116264,46669.996
4354,500,0.60815644,1.1149623,3.3071408,1.3962032,1.0037026,0.64279354,0.18215616,0.16306452,0.24257198,46560.945
4355,500,2.696224,-0.07392467,3.3467886,1.39055,0.97259504,0.63822937,0.18176866,0.1676569,0.25646517,46533.844
4356,500,0.35178012,0.37923554,3.3327942,1.2649207,0.948045,0.6460866,0.2118174,0.16085337,0.26750553,46651.926
4357,500,-0.39791209,0.7825789,3.238298,1.3659244,0.97153485,0.6398884,0.22032599,0.153335,0.26007614,46575.867
4358,500,-0.38815418,-0.059928004,3.260563,1.2193162,0.9930599,0.64502525,0.19524866,0.15407597,0.27233452,46668.01
4359,500,-0.7239287,-1.1196282,3.3385024,1.3910083,0.9810914,0.6379482,0.18143962,0.16687566,0.25307214,46545.17
4360,500,1.325014,0.20533256,3.2470665,1.3787794,0.96674585,0.6419586,0.21074536,0.15353611,0.25458124,46574.11
4361,500,-0.5840936,0.33510563,3.2640405,1.2445496,0.99487823,0.64446825,0.19312783,0.15426938,0.26778257,46647.598
4362,500,-1.9362798,0.1887786,3.2643785,1.3862915,0.96112335,0.64357424,0.20355505,0.15373199,0.2495226,46576.12
4363,500,-0.53527015,0.025405208,3.4051409,1.0187788,0.9410474,0.63291824,0.24695869,0.16719069,0.2944358,46978.49
4364,500,1.128594,0.49600095,3.1526575,1.3788382,1.0400174,0.64011514,0.19685166,0.15945284,0.25280508,46592.93
4365,500,-0.19065349,-0.3948495,3.2867942,1.4067261,0.96104157,0.65205497,0.17936832,0.154873,0.23572287,46570.24
4366,500,-0.43109635,0.57275134,3.244357,1.388075,1.040978,0.5989134,0.19720162,0.18204336,0.27516562,46622.79
4367,500,0.192729,0.69643867,2.5936546,1.4057275,1.1792383,0.66391206,0.17805424,0.1960919,0.27243918,46784.85
4368,500,-1.6812183,-0.8889713,3.3091865,1.3925112,0.96012014,0.63325655,0.18994707,0.1601562,0.25069082,46582.594
4369,500,0.9606934,1.3290628,3.3378687,1.3198258,0.93816507,0.64154553,0.2031521,0.15588635,0.25523075,46630.49
4370,500,0.22739278,-1.0167387,3.1348355,1.3722346,1.0100228,0.64075065,0.20421994,0.15532726,0.26009727,46587.92
4371,500,-0.79228663,-0.5316059,2.8845499,1.4251394,1.0956327,0.6531657,0.18994597,0.16140169,0.2602357,46566.78
4372,500,0.2799246,-0.09815039,3.3420982,1.394077,0.96097016,0.6411099,0.18067205,0.16419299,0.25423163,46530.062
4373,500,-1.3342584,-1.3467175,3.2828794,1.3045665,0.9767367,0.6481179,0.18798015,0.1542416,0.25785914,46597.453
4374,500,1.3852615,-0.30309826,2.91756,1.4118748,1.0949825,0.64901006,0.19365345,0.1599401,0.2655951,46545.246
4375,500,-1.6018361,-0.8871809,3.293975,1.3133328,0.9574347,0.6362688,0.23618594,0.153577,0.27027628,46597.746
4376,500,0.44103292,0.17879286,3.157289,1.3728095,0.98963654,0.63731724,0.21419007,0.15386637,0.26208824,46592.777
4377,500,-0.6250274,-0.3903927,3.3398304,1.237765,0.94333583,0.6454717,0.21489248,0.16033264,0.26895443,46689.22
4378,500,0.77179056,0.82350415,3.2969947,1.3748025,0.9674088,0.64488256,0.18388647,0.15429527,0.25527856,46519.85
4379,500,-0.96808213,0.4770681,2.54548,1.4113615,1.1854563,0.66545737,0.177012,0.1967518,0.27857924,46768.47
4380,500,-0.9906709,-1.0026686,3.244383,1.1810704,1.010813,0.6411462,0.19878784,0.15421785,0.2765173,46716.82
4381,500,-0.955945,-0.34598178,3.3704915,1.0823617,0.94220805,0.6420498,0.23773158,0.16465157,0.28620785,46883.664
4382,500,0.018791791,-0.5937774,3.302881,1.4098436,0.94697714,0.64914405,0.17948224,0.15437101,0.23194051,46595.406
4383,500,-1.6047385,1.4587147,3.2843409,1.4005129,1.0128906,0.5298005,0.20457536,0.17560598,0.275452,46795.086
4384,500,-0.6840109,1.6595508,3.330819,1.3252933,0.93834513,0.6445454,0.19722295,0.15633354,0.25216225,46632.36
